110 80 170 140 0.03275, 0.96725
110 90 170 150 0.09755, 0.90245
110 100 170 160 0.22122, 0.77878
110 110 170 170 0.34843, 0.65157
110 120 170 180 0.51834, 0.48166
110 130 170 190 0.75912, 0.24088
110 140 170 200 0.76354, 0.23646
110 150 170 210 0.76197, 0.23803
110 160 170 220 0.75986, 0.24014
110 170 170 230 0.75868, 0.24132
120 0 180 60 0.58844, 0.41156
120 10 180 70 0.42496, 0.57504
120 20 180 80 0.32581, 0.67419
120 30 180 90 0.15965, 0.84035
120 40 180 100 0.09020, 0.90980
120 50 180 110 0.05250, 0.94750
120 60 180 120 0.02352, 0.97648
120 70 180 130 0.02234, 0.97766
120 80 180 140 0.04288, 0.95712
120 90 180 150 0.14949, 0.85051
120 100 180 160 0.27383, 0.72617
120 110 180 170 0.37814, 0.62186
120 120 180 180 0.58199, 0.41801
120 130 180 190 0.78446, 0.21554
120 140 180 200 0.78332, 0.21668
120 150 180 210 0.80121, 0.19879
120 160 180 220 0.80690, 0.19310
120 170 180 230 0.79133, 0.20867
130 0 190 60 0.62188, 0.37812
130 10 190 70 0.47221, 0.52779
130 20 190 80 0.36828, 0.63172
130 30 190 90 0.21829, 0.78171
130 40 190 100 0.13390, 0.86610
130 50 190 110 0.09392, 0.90608
130 60 190 120 0.06752, 0.93248
130 70 190 130 0.06708, 0.93292
130 80 190 140 0.11266, 0.88734
130 90 190 150 0.26097, 0.73903
130 100 190 160 0.40122, 0.59878
130 110 190 170 0.50930, 0.49070
130 120 190 180 0.66227, 0.33773
130 130 190 190 0.80595, 0.19405
130 140 190 200 0.82568, 0.17432
130 150 190 210 0.84885, 0.15115
130 160 190 220 0.85409, 0.14591
130 170 190 230 0.82266, 0.17734
140 0 200 60 0.74482, 0.25518
140 10 200 70 0.56836, 0.43164
140 20 200 80 0.46500, 0.53500
140 30 200 90 0.36985, 0.63015
140 40 200 100 0.25223, 0.74777
140 50 200 110 0.20451, 0.79549
140 60 200 120 0.20171, 0.79829
140 70 200 130 0.18774, 0.81226
140 80 200 140 0.26163, 0.73837
140 90 200 150 0.45034, 0.54966
140 100 200 160 0.61059, 0.38941
140 110 200 170 0.68598, 0.31402
140 120 200 180 0.77824, 0.22176
140 130 200 190 0.82886, 0.17114
140 140 200 200 0.85640, 0.14360
140 150 200 210 0.88190, 0.11810
140 160 200 220 0.89026, 0.10974
140 170 200 230 0.85016, 0.14984
150 0 210 60 0.78576, 0.21424
150 10 210 70 0.73373, 0.26627
150 20 210 80 0.55762, 0.44238
150 30 210 90 0.48258, 0.51742
150 40 210 100 0.41399, 0.58601
150 50 210 110 0.32833, 0.67167
150 60 210 120 0.32631, 0.67369
150 70 210 130 0.33436, 0.66564
150 80 210 140 0.40863, 0.59137
150 90 210 150 0.58077, 0.41923
150 100 210 160 0.62839, 0.37161
150 110 210 170 0.79001, 0.20999
150 120 210 180 0.81703, 0.18297
150 130 210 190 0.84375, 0.15625
150 140 210 200 0.86880, 0.13120
150 150 210 210 0.90682, 0.09318
150 160 210 220 0.91826, 0.08174
150 170 210 230 0.86574, 0.13426
160 0 220 60 0.72777, 0.27223
160 10 220 70 0.74961, 0.25039
160 20 220 80 0.74547, 0.25453
160 30 220 90 0.63371, 0.36629
160 40 220 100 0.53778, 0.46222
160 50 220 110 0.49638, 0.50362
160 60 220 120 0.49016, 0.50984
160 70 220 130 0.48172, 0.51828
160 80 220 140 0.57549, 0.42451
160 90 220 150 0.74178, 0.25822
160 100 220 160 0.79691, 0.20309
160 110 220 170 0.84271, 0.15729
160 120 220 180 0.82732, 0.17268
160 130 220 190 0.84848, 0.15152
160 140 220 200 0.88781, 0.11219
160 150 220 210 0.92665, 0.07335
160 160 220 220 0.93616, 0.06384
160 170 220 230 0.87547, 0.12453
170 0 230 60 0.74768, 0.25232
170 10 230 70 0.77458, 0.22542
170 20 230 80 0.77428, 0.22572
170 30 230 90 0.75919, 0.24081
170 40 230 100 0.76158, 0.23842
170 50 230 110 0.76457, 0.23543
170 60 230 120 0.78070, 0.21930
170 70 230 130 0.78489, 0.21511
170 80 230 140 0.86062, 0.13938
170 90 230 150 0.87922, 0.12078
170 100 230 160 0.86814, 0.13186
170 110 230 170 0.89010, 0.10990
170 120 230 180 0.87606, 0.12394
170 130 230 190 0.89103, 0.10897
170 140 230 200 0.92111, 0.07889
170 150 230 210 0.93606, 0.06394
170 160 230 220 0.93596, 0.06404
170 170 230 230 0.87285, 0.12715
180 0 240 60 0.78836, 0.21164
180 10 240 70 0.81924, 0.18076
180 20 240 80 0.82542, 0.17458
180 30 240 90 0.82920, 0.17080
180 40 240 100 0.85295, 0.14705
180 50 240 110 0.86386, 0.13614
180 60 240 120 0.87105, 0.12895
180 70 240 130 0.86372, 0.13628
180 80 240 140 0.89054, 0.10946
180 90 240 150 0.91861, 0.08139
180 100 240 160 0.91346, 0.08654
180 110 240 170 0.93327, 0.06673
180 120 240 180 0.92249, 0.07751
180 130 240 190 0.91647, 0.08353
180 140 240 200 0.91109, 0.08891
180 150 240 210 0.90759, 0.09241
180 160 240 220 0.90987, 0.09013
180 170 240 230 0.86083, 0.13917
190 0 250 60 0.84535, 0.15465
190 10 250 70 0.87577, 0.12423
190 20 250 80 0.87718, 0.12282
190 30 250 90 0.88341, 0.11659
190 40 250 100 0.89844, 0.10156
190 50 250 110 0.90312, 0.09688
190 60 250 120 0.90562, 0.09438
190 70 250 130 0.89247, 0.10753
190 80 250 140 0.91174, 0.08826
190 90 250 150 0.92774, 0.07226
190 100 250 160 0.92677, 0.07323
190 110 250 170 0.94108, 0.05892
190 120 250 180 0.92591, 0.07409
190 130 250 190 0.90789, 0.09211
190 140 250 200 0.88721, 0.11279
190 150 250 210 0.88036, 0.11964
190 160 250 220 0.88677, 0.11323
190 170 250 230 0.84355, 0.15645
200 0 260 60 0.89528, 0.10472
200 10 260 70 0.91409, 0.08591
200 20 260 80 0.90950, 0.09050
200 30 260 90 0.90903, 0.09097
200 40 260 100 0.90528, 0.09472
200 50 260 110 0.89428, 0.10572
200 60 260 120 0.89910, 0.10090
200 70 260 130 0.90104, 0.09896
200 80 260 140 0.91943, 0.08057
200 90 260 150 0.92572, 0.07428
200 100 260 160 0.92379, 0.07621
200 110 260 170 0.92039, 0.07961
200 120 260 180 0.91484, 0.08516
200 130 260 190 0.89972, 0.10028
200 140 260 200 0.85018, 0.14982
200 150 260 210 0.86601, 0.13399
200 160 260 220 0.84630, 0.15370
200 170 260 230 0.82790, 0.17210
210 0 270 60 0.90754, 0.09246
210 10 270 70 0.90006, 0.09994
210 20 270 80 0.90518, 0.09482
210 30 270 90 0.90573, 0.09427
210 40 270 100 0.87909, 0.12091
210 50 270 110 0.86573, 0.13427
210 60 270 120 0.90853, 0.09147
210 70 270 130 0.91269, 0.08731
210 80 270 140 0.91859, 0.08141
210 90 270 150 0.92718, 0.07282
210 100 270 160 0.89657, 0.10343
210 110 270 170 0.86754, 0.13246
210 120 270 180 0.87571, 0.12429
210 130 270 190 0.86845, 0.13155
210 140 270 200 0.81188, 0.18812
210 150 270 210 0.83126, 0.16874
210 160 270 220 0.80429, 0.19571
210 170 270 230 0.83902, 0.16098
220 0 280 60 0.86705, 0.13295
220 10 280 70 0.86543, 0.13457
220 20 280 80 0.89178, 0.10822
220 30 280 90 0.90699, 0.09301
220 40 280 100 0.88470, 0.11530
220 50 280 110 0.87320, 0.12680
220 60 280 120 0.93443, 0.06557
220 70 280 130 0.92008, 0.07992
220 80 280 140 0.90524, 0.09476
220 90 280 150 0.90263, 0.09737
220 100 280 160 0.85300, 0.14700
220 110 280 170 0.79075, 0.20925
220 120 280 180 0.77308, 0.22692
220 130 280 190 0.80146, 0.19854
220 140 280 200 0.78760, 0.21240
220 150 280 210 0.82047, 0.17953
220 160 280 220 0.79915, 0.20085
220 170 280 230 0.86062, 0.13938
230 0 290 60 0.81028, 0.18972
230 10 290 70 0.85363, 0.14637
230 20 290 80 0.91318, 0.08682
230 30 290 90 0.94077, 0.05923
230 40 290 100 0.91371, 0.08629
230 50 290 110 0.89356, 0.10644
230 60 290 120 0.94294, 0.05706
230 70 290 130 0.92513, 0.07487
230 80 290 140 0.88842, 0.11158
230 90 290 150 0.89479, 0.10521
230 100 290 160 0.85554, 0.14446
230 110 290 170 0.79218, 0.20782
230 120 290 180 0.72242, 0.27758
230 130 290 190 0.71737, 0.28263
230 140 290 200 0.75266, 0.24734
230 150 290 210 0.82652, 0.17348
230 160 290 220 0.80876, 0.19124
230 170 290 230 0.87082, 0.12918
240 0 300 60 0.74074, 0.25926
240 10 300 70 0.85959, 0.14041
240 20 300 80 0.94068, 0.05932
240 30 300 90 0.96321, 0.03679
240 40 300 100 0.92449, 0.07551
240 50 300 110 0.89994, 0.10006
240 60 300 120 0.94048, 0.05952
240 70 300 130 0.92649, 0.07351
240 80 300 140 0.88052, 0.11948
240 90 300 150 0.89793, 0.10207
240 100 300 160 0.87196, 0.12804
240 110 300 170 0.80883, 0.19117
240 120 300 180 0.72681, 0.27319
240 130 300 190 0.72300, 0.27700
240 140 300 200 0.73370, 0.26630
240 150 300 210 0.84101, 0.15899
240 160 300 220 0.83095, 0.16905
240 170 300 230 0.85262, 0.14738
250 0 310 60 0.64895, 0.35105
250 10 310 70 0.82257, 0.17743
250 20 310 80 0.93741, 0.06259
250 30 310 90 0.96100, 0.03900
250 40 310 100 0.92657, 0.07343
250 50 310 110 0.88411, 0.11589
250 60 310 120 0.92813, 0.07187
250 70 310 130 0.90718, 0.09282
250 80 310 140 0.85023, 0.14977
250 90 310 150 0.90190, 0.09810
250 100 310 160 0.89331, 0.10669
250 110 310 170 0.81944, 0.18056
250 120 310 180 0.75484, 0.24516
250 130 310 190 0.73945, 0.26055
250 140 310 200 0.75463, 0.24537
250 150 310 210 0.84629, 0.15371
250 160 310 220 0.81826, 0.18174
250 170 310 230 0.81612, 0.18388
