230 110 290 170 0.92749, 0.07251
230 120 290 180 0.92065, 0.07935
230 130 290 190 0.91781, 0.08219
230 140 290 200 0.88517, 0.11483
230 150 290 210 0.87710, 0.12290
230 160 290 220 0.85432, 0.14568
230 170 290 230 0.89384, 0.10616
240 0 300 60 0.65565, 0.34435
240 10 300 70 0.65349, 0.34651
240 20 300 80 0.65001, 0.34999
240 30 300 90 0.69464, 0.30536
240 40 300 100 0.73983, 0.26017
240 50 300 110 0.79069, 0.20931
240 60 300 120 0.87137, 0.12863
240 70 300 130 0.87714, 0.12286
240 80 300 140 0.91998, 0.08002
240 90 300 150 0.94380, 0.05620
240 100 300 160 0.94765, 0.05235
240 110 300 170 0.91934, 0.08066
240 120 300 180 0.89820, 0.10180
240 130 300 190 0.90352, 0.09648
240 140 300 200 0.87859, 0.12141
240 150 300 210 0.86119, 0.13881
240 160 300 220 0.82696, 0.17304
240 170 300 230 0.91015, 0.08985
250 0 310 60 0.65764, 0.34236
250 10 310 70 0.65864, 0.34136
250 20 310 80 0.65552, 0.34448
250 30 310 90 0.76061, 0.23939
250 40 310 100 0.80886, 0.19114
250 50 310 110 0.86804, 0.13196
250 60 310 120 0.92721, 0.07279
250 70 310 130 0.91756, 0.08244
250 80 310 140 0.92026, 0.07974
250 90 310 150 0.93485, 0.06515
250 100 310 160 0.95008, 0.04992
250 110 310 170 0.90501, 0.09499
250 120 310 180 0.87653, 0.12347
250 130 310 190 0.87366, 0.12634
250 140 310 200 0.87345, 0.12655
250 150 310 210 0.88508, 0.11492
250 160 310 220 0.83101, 0.16899
250 170 310 230 0.92823, 0.07177
